task_id	row_number	permno	company	ticker	cc_date	date_from	date_to
T0008	8	22592	3M Co	MMM	2017-01-24	2017-01-24	2017-02-07
T0025	25	77520	AGCO Corp	AGCO	2015-02-03	2015-02-03	2015-02-17
T0030	30	80303	AK Steel Holding Corp	AKST	2016-07-26	2016-07-26	2016-08-09
T0031	31	80303	AK Steel Holding Corp	AKST	2015-10-27	2015-10-27	2015-11-10
T0033	33	80303	AK Steel Holding Corp	AKST	2018-01-30	2018-01-30	2018-02-13
T0051	51	89789	AXIS Capital Holdings Ltd	AXS	2016-04-27	2016-04-27	2016-05-11
T0069	69	20482	Abbott Laboratories	ABT	2015-01-29	2015-01-29	2015-02-12
T0075	75	83976	Abercrombie & Fitch Co	ANF	2015-11-20	2015-11-20	2015-12-04
T0097	97	79678	Activision Blizzard Inc	AVSN	2017-05-04	2017-05-04	2017-05-18
T0109	109	75510	Adobe Systems Inc	ADBE	2018-12-13	2018-12-13	2018-12-27
T0110	110	75510	Adobe Systems Inc	ADBE	2018-06-14	2018-06-14	2018-06-28
T0111	111	75510	Adobe Systems Inc	ADBE	2018-03-15	2018-03-15	2018-03-29
T0112	112	75510	Adobe Systems Inc	ADBE	2017-03-16	2017-03-16	2017-03-30
T0113	113	75510	Adobe Systems Inc	ADBE	2015-03-17	2015-03-17	2015-03-31
T0114	114	75510	Adobe Systems Inc	ADBE	2016-03-17	2016-03-17	2016-03-31
T0115	115	75510	Adobe Systems Inc	ADBE	2017-09-19	2017-09-19	2017-10-03
T0116	116	75510	Adobe Systems Inc	ADBE	2016-09-20	2016-09-20	2016-10-04
T0131	131	91602	AerCap Holdings NV	AERH	2017-11-02	2017-11-02	2017-11-16
T0140	140	14498	Aerohive Networks Inc	HIVE	2015-08-05	2015-08-05	2015-08-19
T0141	141	14498	Aerohive Networks Inc	HIVE	2015-02-11	2015-02-11	2015-02-25
T0176	176	12641	Air Lease Corp	ALAL	2017-02-23	2017-02-23	2017-03-09
T0180	180	70308	Airgas Inc	AGA	2015-07-28	2015-07-28	2015-08-11
T0194	194	80191	Albemarle Corp	ALB1	2016-08-04	2016-08-04	2016-08-18
T0195	195	80191	Albemarle Corp	ALB1	2017-08-08	2017-08-08	2017-08-22
T0213	213	14888	Alibaba Group Holding Ltd	BABA	2016-05-05	2016-05-05	2016-05-19
T0230	230	14297	Allegion PLC	ALEE	2018-10-25	2018-10-25	2018-11-08
T0233	233	78916	Allergan plc	WATS	2017-08-03	2017-08-03	2017-08-17
T0239	239	78916	Allergan plc	WATS	2018-07-26	2018-07-26	2018-08-09
T0240	240	78916	Allergan plc	WATS	2018-04-30	2018-04-30	2018-05-14
T0242	242	13284	Allison Transmission Holdings Inc	ALSN	2016-02-09	2016-02-09	2016-02-23
T0298	298	86547	American Axle & Manufacturing Holdings Inc	AXL	2018-05-04	2018-05-04	2018-05-18
T0313	313	14061	American Homes 4 Rent	AMHH	2017-02-24	2017-02-24	2017-03-10
T0320	320	90880	Ameriprise Financial Inc	AMPW	2016-04-28	2016-04-28	2016-05-12
T0321	321	81540	AmerisourceBergen Corp	ASHC	2016-08-02	2016-08-02	2016-08-16
T0322	322	81540	AmerisourceBergen Corp	ASHC	2016-11-02	2016-11-02	2016-11-16
T0323	323	81540	AmerisourceBergen Corp	ASHC	2016-02-04	2016-02-04	2016-02-18
T0324	324	81540	AmerisourceBergen Corp	ASHC	2017-05-04	2017-05-04	2017-05-18
T0325	325	81540	AmerisourceBergen Corp	ASHC	2016-05-05	2016-05-05	2016-05-19
T0326	326	81540	AmerisourceBergen Corp	ASHC	2018-02-06	2018-02-06	2018-02-20
T0327	327	81540	AmerisourceBergen Corp	ASHC	2018-11-06	2018-11-06	2018-11-20
T0328	328	81540	AmerisourceBergen Corp	ASHC	2015-01-28	2015-01-28	2015-02-11
T0343	343	82702	Amneal Pharmaceuticals Inc	GLPC	2018-11-07	2018-11-07	2018-11-21
T0355	355	70332	Anadarko Petroleum Corp	APC	2017-02-01	2017-02-01	2017-02-15
T0356	356	70332	Anadarko Petroleum Corp	APC	2017-11-01	2017-11-01	2017-11-15
T0357	357	70332	Anadarko Petroleum Corp	APC	2016-05-03	2016-05-03	2016-05-17
T0358	358	70332	Anadarko Petroleum Corp	APC	2017-05-03	2017-05-03	2017-05-17
T0359	359	70332	Anadarko Petroleum Corp	APC	2015-05-05	2015-05-05	2015-05-19
T0360	360	70332	Anadarko Petroleum Corp	APC	2016-07-27	2016-07-27	2016-08-10
T0361	361	70332	Anadarko Petroleum Corp	APC	2015-07-29	2015-07-29	2015-08-12
T0371	371	60871	Analog Devices Inc	ADI	2015-11-24	2015-11-24	2015-12-08
T0376	376	12683	Andeavor Logistics LP	TLLP	2017-11-09	2017-11-09	2017-11-23
T0378	378	89179	Anthem Inc	ATHI	2018-04-25	2018-04-25	2018-05-09
T0379	379	89179	Anthem Inc	ATHI	2018-07-25	2018-07-25	2018-08-08
T0380	380	89179	Anthem Inc	ATHI	2016-01-27	2016-01-27	2016-02-10
T0381	381	89179	Anthem Inc	ATHI	2016-07-27	2016-07-27	2016-08-10
T0382	382	89179	Anthem Inc	ATHI	2015-04-29	2015-04-29	2015-05-13
T0383	383	89179	Anthem Inc	ATHI	2015-07-29	2015-07-29	2015-08-12
T0384	384	39490	Apache Corp	APA	2015-11-05	2015-11-05	2015-11-19
T0386	386	81138	Apollo Education Group Inc	APOL	2015-03-25	2015-03-25	2015-04-08
T0387	387	81138	Apollo Education Group Inc	APOL	2015-06-29	2015-06-29	2015-07-13
T0388	388	12591	Apollo Global Management LLC	APOO	2017-11-01	2017-11-01	2017-11-15
T0389	389	12591	Apollo Global Management LLC	APOO	2016-02-03	2016-02-03	2016-02-17
T0390	390	12591	Apollo Global Management LLC	APOO	2015-02-05	2015-02-05	2015-02-19
T0391	391	12591	Apollo Global Management LLC	APOO	2016-05-05	2016-05-05	2016-05-19
T0392	392	12591	Apollo Global Management LLC	APOO	2015-05-07	2015-05-07	2015-05-21
T0393	393	12591	Apollo Global Management LLC	APOO	2017-04-28	2017-04-28	2017-05-12
T0394	394	12591	Apollo Global Management LLC	APOO	2015-10-28	2015-10-28	2015-11-11
T0395	395	12591	Apollo Global Management LLC	APOO	2016-10-28	2016-10-28	2016-11-11
T0396	396	12591	Apollo Global Management LLC	APOO	2015-07-29	2015-07-29	2015-08-12
T0427	427	17046	Aquantia Corp	AQ	2018-07-25	2018-07-25	2018-08-08
T0429	429	14329	Aramark	ARMK	2015-02-11	2015-02-11	2015-02-25
T0430	430	14329	Aramark	ARMK	2016-05-11	2016-05-11	2016-05-25
T0431	431	14329	Aramark	ARMK	2015-08-12	2015-08-12	2015-08-26
T0433	433	14329	Aramark	ARMK	2015-11-18	2015-11-18	2015-12-02
T0442	442	24643	Arconic Inc	AA	2018-04-30	2018-04-30	2018-05-14
T0462	462	15318	Associated Banc-Corp	ASBC	2018-04-19	2018-04-19	2018-05-03
T0463	463	15318	Associated Banc-Corp	ASBC	2017-04-20	2017-04-20	2017-05-04
T0470	470	15909	Atlassian Corp PLC	00YT	2016-08-04	2016-08-04	2016-08-18
T0471	471	15909	Atlassian Corp PLC	00YT	2018-01-18	2018-01-18	2018-02-01
T0472	472	15909	Atlassian Corp PLC	00YT	2018-04-19	2018-04-19	2018-05-03
T0473	473	15909	Atlassian Corp PLC	00YT	2017-01-19	2017-01-19	2017-02-02
T0474	474	15909	Atlassian Corp PLC	00YT	2017-10-19	2017-10-19	2017-11-02
T0475	475	15909	Atlassian Corp PLC	00YT	2018-07-26	2018-07-26	2018-08-09
T0476	476	15909	Atlassian Corp PLC	00YT	2017-04-27	2017-04-27	2017-05-11
T0477	477	15909	Atlassian Corp PLC	00YT	2017-07-27	2017-07-27	2017-08-10
T0478	478	32986	Atmos Energy Corp	EGAS	2016-02-03	2016-02-03	2016-02-17
T0479	479	15721	Atwood Oceanics Inc	ATWD	2015-02-04	2015-02-04	2015-02-18
T0481	481	85631	Autodesk Inc	ACAD	2018-03-06	2018-03-06	2018-03-20
T0482	482	85631	Autodesk Inc	ACAD	2017-05-18	2017-05-18	2017-06-01
T0483	483	85631	Autodesk Inc	ACAD	2015-05-19	2015-05-19	2015-06-02
T0484	484	85631	Autodesk Inc	ACAD	2016-05-19	2016-05-19	2016-06-02
T0485	485	85631	Autodesk Inc	ACAD	2017-08-24	2017-08-24	2017-09-07
T0486	486	85631	Autodesk Inc	ACAD	2016-08-25	2016-08-25	2016-09-08
T0487	487	85631	Autodesk Inc	ACAD	2015-02-26	2015-02-26	2015-03-12
T0488	488	85631	Autodesk Inc	ACAD	2015-08-27	2015-08-27	2015-09-10
T0489	489	14332	Autohome Inc	ATMH	2018-08-08	2018-08-08	2018-08-22
T0490	490	14332	Autohome Inc	ATMH	2018-05-08	2018-05-08	2018-05-22
T0491	491	14332	Autohome Inc	ATMH	2016-02-17	2016-02-17	2016-03-02
T0492	492	84656	Autoliv Inc	ALV	2015-04-22	2015-04-22	2015-05-06
T0493	493	76605	Autozone Inc	AZO	2018-12-04	2018-12-04	2018-12-18
T0497	497	15053	Axalta Coating Systems Ltd	AXTA	2017-08-03	2017-08-03	2017-08-17
T0503	503	76892	BOK Financial Corp	BOKF	2018-01-24	2018-01-24	2018-02-07
T0504	504	76892	BOK Financial Corp	BOKF	2018-10-24	2018-10-24	2018-11-07
T0505	505	76892	BOK Financial Corp	BOKF	2018-04-25	2018-04-25	2018-05-09
T0507	507	76892	BOK Financial Corp	BOKF	2016-01-27	2016-01-27	2016-02-10
T0508	508	76892	BOK Financial Corp	BOKF	2015-10-28	2015-10-28	2015-11-11
T0509	509	76892	BOK Financial Corp	BOKF	2015-07-29	2015-07-29	2015-08-12
T0510	510	90857	Baidu Inc	BIDU	2016-04-29	2016-04-29	2016-05-13
T0511	511	90857	Baidu Inc	BIDU	2016-07-29	2016-07-29	2016-08-12
T0512	512	75034	Baker Hughes A GE Company LLC	BHI1	2015-01-20	2015-01-20	2015-02-03
T0516	516	16548	Bank of Hawaii Corp	BNHI	2018-01-22	2018-01-22	2018-02-05
T0517	517	16548	Bank of Hawaii Corp	BNHI	2018-07-23	2018-07-23	2018-08-06
T0518	518	16548	Bank of Hawaii Corp	BNHI	2016-10-24	2016-10-24	2016-11-07
T0522	522	16548	Bank of Hawaii Corp	BNHI	2015-07-27	2015-07-27	2015-08-10
T0533	533	85198	Bank of the Ozarks	OZRK	2017-10-11	2017-10-11	2017-10-25
T0534	534	85198	Bank of the Ozarks	OZRK	2018-04-12	2018-04-12	2018-04-26
T0535	535	85198	Bank of the Ozarks	OZRK	2018-01-16	2018-01-16	2018-01-30
T0536	536	12515	BankUnited Inc	BKU	2016-04-20	2016-04-20	2016-05-04
T0538	538	12515	BankUnited Inc	BKU	2016-01-21	2016-01-21	2016-02-04
T0539	539	12515	BankUnited Inc	BKU	2015-04-23	2015-04-23	2015-05-07
T0540	540	12515	BankUnited Inc	BKU	2015-07-23	2015-07-23	2015-08-06
T0541	541	12515	BankUnited Inc	BKU	2018-10-24	2018-10-24	2018-11-07
T0543	543	12515	BankUnited Inc	BKU	2018-04-25	2018-04-25	2018-05-09
T0546	546	15365	Baozun Inc	BZUN	2016-08-04	2016-08-04	2016-08-18
T0547	547	15365	Baozun Inc	BZUN	2016-05-23	2016-05-23	2016-06-06
T0564	564	77659	Bed Bath & Beyond Inc	BBBY	2017-04-05	2017-04-05	2017-04-19
T0565	565	77659	Bed Bath & Beyond Inc	BBBY	2018-04-11	2018-04-11	2018-04-25
T0566	566	77659	Bed Bath & Beyond Inc	BBBY	2017-12-20	2017-12-20	2018-01-03
T0567	567	77659	Bed Bath & Beyond Inc	BBBY	2016-12-21	2016-12-21	2017-01-04
T0568	568	77659	Bed Bath & Beyond Inc	BBBY	2016-09-21	2016-09-21	2016-10-05
T0569	569	77659	Bed Bath & Beyond Inc	BBBY	2017-06-22	2017-06-22	2017-07-06
T0570	570	85914	Best Buy Co Inc	BBUY	2015-03-03	2015-03-03	2015-03-17
T0571	571	85914	Best Buy Co Inc	BBUY	2016-11-17	2016-11-17	2016-12-01
T0572	572	85914	Best Buy Co Inc	BBUY	2018-11-20	2018-11-20	2018-12-04
T0573	573	85914	Best Buy Co Inc	BBUY	2016-05-24	2016-05-24	2016-06-07
T0574	574	85914	Best Buy Co Inc	BBUY	2018-05-24	2018-05-24	2018-06-07
T0575	575	85914	Best Buy Co Inc	BBUY	2016-02-25	2016-02-25	2016-03-10
T0576	576	85914	Best Buy Co Inc	BBUY	2017-08-29	2017-08-29	2017-09-12
T0577	577	67467	Big Lots Inc	CNS	2017-12-01	2017-12-01	2017-12-15
T0578	578	67467	Big Lots Inc	CNS	2018-06-01	2018-06-01	2018-06-15
T0579	579	67467	Big Lots Inc	CNS	2018-12-07	2018-12-07	2018-12-21
T0580	580	67467	Big Lots Inc	CNS	2018-03-09	2018-03-09	2018-03-23
T0581	581	67467	Big Lots Inc	CNS	2018-08-31	2018-08-31	2018-09-14
T0583	583	76841	Biogen Inc	IDPH	2015-10-21	2015-10-21	2015-11-04
T0601	601	92108	Blackstone Group LP	BXG	2015-10-15	2015-10-15	2015-10-29
T0602	602	92108	Blackstone Group LP	BXG	2015-07-16	2015-07-16	2015-07-30
T0603	603	92108	Blackstone Group LP	BXG	2018-10-18	2018-10-18	2018-11-01
T0604	604	92108	Blackstone Group LP	BXG	2018-04-19	2018-04-19	2018-05-03
T0605	605	92108	Blackstone Group LP	BXG	2017-10-19	2017-10-19	2017-11-02
T0606	606	92108	Blackstone Group LP	BXG	2017-04-20	2017-04-20	2017-05-04
T0607	607	92108	Blackstone Group LP	BXG	2017-07-20	2017-07-20	2017-08-03
T0608	608	92108	Blackstone Group LP	BXG	2016-04-21	2016-04-21	2016-05-05
T0609	609	92108	Blackstone Group LP	BXG	2016-07-21	2016-07-21	2016-08-04
T0610	610	92108	Blackstone Group LP	BXG	2017-01-26	2017-01-26	2017-02-09
T0611	611	92108	Blackstone Group LP	BXG	2016-10-27	2016-10-27	2016-11-10
T0612	612	92108	Blackstone Group LP	BXG	2016-01-28	2016-01-28	2016-02-11
T0613	613	16755	Blue Apron Holdings Inc	01NX	2018-02-13	2018-02-13	2018-02-27
T0614	614	15494	Blue Buffalo Pet Products Inc	BUFF	2017-11-07	2017-11-07	2017-11-21
T0615	615	15494	Blue Buffalo Pet Products Inc	BUFF	2016-11-10	2016-11-10	2016-11-24
T0616	616	15284	Blueprint Medicines Corp	BPMC	2018-02-21	2018-02-21	2018-03-07
T0617	617	90987	Boardwalk Pipeline Partners LP	BWL	2018-02-12	2018-02-12	2018-02-26
T0625	625	85058	Boston Properties Inc	BXP	2015-04-28	2015-04-28	2015-05-12
T0626	626	85058	Boston Properties Inc	BXP	2015-07-30	2015-07-30	2015-08-13
T0629	629	77605	Boston Scientific Corp	BSX	2015-02-04	2015-02-04	2015-02-18
T0639	639	79758	Boyd Gaming Corp	BOYD	2017-05-02	2017-05-02	2017-05-16
T0649	649	23297	Brinker International Inc	CHLI	2015-08-06	2015-08-06	2015-08-20
T0651	651	23297	Brinker International Inc	CHLI	2016-08-11	2016-08-11	2016-08-25
T0653	653	23297	Brinker International Inc	CHLI	2016-01-20	2016-01-20	2016-02-03
T0654	654	23297	Brinker International Inc	CHLI	2015-10-20	2015-10-20	2015-11-03
T0671	671	93002	Broadcom Pte Ltd	AOVG	2017-06-01	2017-06-01	2017-06-15
T0672	672	93002	Broadcom Pte Ltd	AOVG	2016-09-01	2016-09-01	2016-09-15
T0673	673	93002	Broadcom Pte Ltd	AOVG	2016-06-02	2016-06-02	2016-06-16
T0674	674	93002	Broadcom Pte Ltd	AOVG	2017-12-06	2017-12-06	2017-12-20
T0675	675	93002	Broadcom Pte Ltd	AOVG	2016-12-08	2016-12-08	2016-12-22
T0676	676	93002	Broadcom Pte Ltd	AOVG	2018-03-15	2018-03-15	2018-03-29
T0677	677	93002	Broadcom Pte Ltd	AOVG	2017-08-24	2017-08-24	2017-09-07
T0678	678	86881	Brocade Communications Systems Inc	BRCD	2015-11-23	2015-11-23	2015-12-07
T0679	679	86881	Brocade Communications Systems Inc	BRCD	2016-08-25	2016-08-25	2016-09-08
T0680	680	63467	Brown & Brown Inc	POEA	2017-10-17	2017-10-17	2017-10-31
T0681	681	63467	Brown & Brown Inc	POEA	2016-04-19	2016-04-19	2016-05-03
T0682	682	63467	Brown & Brown Inc	POEA	2016-07-19	2016-07-19	2016-08-02
T0684	684	63467	Brown & Brown Inc	POEA	2018-01-23	2018-01-23	2018-02-06
T0685	685	63467	Brown & Brown Inc	POEA	2018-10-23	2018-10-23	2018-11-06
T0686	686	63467	Brown & Brown Inc	POEA	2018-04-24	2018-04-24	2018-05-08
T0690	690	70420	Buckeye Partners LP	BPL	2018-08-03	2018-08-03	2018-08-17
T0691	691	70420	Buckeye Partners LP	BPL	2017-08-04	2017-08-04	2017-08-18
T0692	692	70420	Buckeye Partners LP	BPL	2018-05-04	2018-05-04	2018-05-18
T0704	704	89138	Bunge Ltd	BG3	2018-08-01	2018-08-01	2018-08-15
T0705	705	89138	Bunge Ltd	BG3	2017-11-01	2017-11-01	2017-11-15
T0706	706	89138	Bunge Ltd	BG3	2017-08-02	2017-08-02	2017-08-16
T0707	707	89138	Bunge Ltd	BG3	2018-05-02	2018-05-02	2018-05-16
T0708	708	89138	Bunge Ltd	BG3	2016-11-02	2016-11-02	2016-11-16
T0709	709	89138	Bunge Ltd	BG3	2016-07-28	2016-07-28	2016-08-11
T0710	710	89138	Bunge Ltd	BG3	2015-07-30	2015-07-30	2015-08-13
T0711	711	89138	Bunge Ltd	BG3	2018-10-31	2018-10-31	2018-11-14
T0712	712	14182	Burlington Stores Inc	BURL	2016-03-03	2016-03-03	2016-03-17
T0714	714	14182	Burlington Stores Inc	BURL	2015-03-17	2015-03-17	2015-03-31
T0728	728	46877	C R Bard Inc	BCR	2016-01-28	2016-01-28	2016-02-11
T0729	729	46877	C R Bard Inc	BCR	2015-01-29	2015-01-29	2015-02-12
T0730	730	14926	CDK Global Inc	CDK	2016-02-03	2016-02-03	2016-02-17
T0731	731	14926	CDK Global Inc	CDK	2015-11-03	2015-11-03	2015-11-17
T0732	732	14926	CDK Global Inc	CDK	2016-05-05	2016-05-05	2016-05-19
T0733	733	14926	CDK Global Inc	CDK	2018-04-26	2018-04-26	2018-05-10
T0734	734	14926	CDK Global Inc	CDK	2015-07-29	2015-07-29	2015-08-12
T0735	735	14926	CDK Global Inc	CDK	2018-01-30	2018-01-30	2018-02-13
T0736	736	13949	CDW Corp	CDW	2018-05-02	2018-05-02	2018-05-16
T0740	740	13949	CDW Corp	CDW	2017-02-07	2017-02-07	2017-02-21
T0743	743	90829	CF Industries Holdings Inc	CFF	2018-11-01	2018-11-01	2018-11-15
T0744	744	90829	CF Industries Holdings Inc	CFF	2018-08-02	2018-08-02	2018-08-16
T0745	745	90829	CF Industries Holdings Inc	CFF	2017-11-02	2017-11-02	2017-11-16
T0746	746	90829	CF Industries Holdings Inc	CFF	2017-08-03	2017-08-03	2017-08-17
T0747	747	90829	CF Industries Holdings Inc	CFF	2018-05-03	2018-05-03	2018-05-17
T0748	748	90829	CF Industries Holdings Inc	CFF	2016-11-03	2016-11-03	2016-11-17
T0749	749	90829	CF Industries Holdings Inc	CFF	2016-08-04	2016-08-04	2016-08-18
T0750	750	90829	CF Industries Holdings Inc	CFF	2016-05-05	2016-05-05	2016-05-19
T0751	751	90829	CF Industries Holdings Inc	CFF	2015-11-05	2015-11-05	2015-11-19
T0752	752	90829	CF Industries Holdings Inc	CFF	2015-08-06	2015-08-06	2015-08-20
T0753	753	90829	CF Industries Holdings Inc	CFF	2015-05-07	2015-05-07	2015-05-21
T0754	754	90829	CF Industries Holdings Inc	CFF	2017-02-16	2017-02-16	2017-03-02
T0755	755	90829	CF Industries Holdings Inc	CFF	2015-02-18	2015-02-18	2015-03-04
T0756	756	93150	CIT Group Inc	CITG	2017-10-24	2017-10-24	2017-11-07
T0757	757	93150	CIT Group Inc	CITG	2017-04-25	2017-04-25	2017-05-09
T0758	758	93150	CIT Group Inc	CITG	2015-01-27	2015-01-27	2015-02-10
T0759	759	93150	CIT Group Inc	CITG	2016-04-28	2016-04-28	2016-05-12
T0760	760	93150	CIT Group Inc	CITG	2015-07-28	2015-07-28	2015-08-11
T0761	761	93150	CIT Group Inc	CITG	2018-01-30	2018-01-30	2018-02-13
T0767	767	68857	Cablevision Systems Corp	CVC	2015-08-07	2015-08-07	2015-08-21
T0768	768	76082	Cabot Oil & Gas Corp	COG1	2016-10-28	2016-10-28	2016-11-11
T0769	769	76082	Cabot Oil & Gas Corp	COG1	2016-07-29	2016-07-29	2016-08-12
T0770	770	16654	Cadence Bancorp	01JE	2018-10-22	2018-10-22	2018-11-05
T0771	771	13267	Caesars Entertainment Corp	RZC	2018-11-01	2018-11-01	2018-11-15
T0774	774	10866	Caleres Inc	BG	2017-05-25	2017-05-25	2017-06-08
T0783	783	92530	Calpine Corp	CALP	2015-02-13	2015-02-13	2015-02-27
T0784	784	81857	Cameron International Corp	CRON	2015-04-23	2015-04-23	2015-05-07
T0785	785	81857	Cameron International Corp	CRON	2015-07-23	2015-07-23	2015-08-06
T0786	786	25320	Campbell Soup Co	CPB	2016-09-01	2016-09-01	2016-09-15
T0787	787	25320	Campbell Soup Co	CPB	2015-09-03	2015-09-03	2015-09-17
T0788	788	25320	Campbell Soup Co	CPB	2017-05-19	2017-05-19	2017-06-02
T0789	789	25320	Campbell Soup Co	CPB	2016-05-20	2016-05-20	2016-06-03
T0790	790	25320	Campbell Soup Co	CPB	2015-05-22	2015-05-22	2015-06-05
T0791	791	25320	Campbell Soup Co	CPB	2015-11-24	2015-11-24	2015-12-08
T0792	792	25320	Campbell Soup Co	CPB	2016-02-25	2016-02-25	2016-03-10
T0793	793	25320	Campbell Soup Co	CPB	2017-08-31	2017-08-31	2017-09-14
T0794	794	81055	Capital One Financial Corp	COF	2018-07-19	2018-07-19	2018-08-02
T0800	800	81055	Capital One Financial Corp	COF	2015-07-23	2015-07-23	2015-08-06
T0806	806	81055	Capital One Financial Corp	COF	2016-04-26	2016-04-26	2016-05-10
T0808	808	21371	Cardinal Health Inc	CDIC	2016-02-01	2016-02-01	2016-02-15
T0809	809	21371	Cardinal Health Inc	CDIC	2017-05-01	2017-05-01	2017-05-15
T0810	810	21371	Cardinal Health Inc	CDIC	2017-08-02	2017-08-02	2017-08-16
T0811	811	21371	Cardinal Health Inc	CDIC	2017-02-07	2017-02-07	2017-02-21
T0812	812	21371	Cardinal Health Inc	CDIC	2016-04-28	2016-04-28	2016-05-12
T0813	813	21371	Cardinal Health Inc	CDIC	2015-01-29	2015-01-29	2015-02-12
T0814	814	21371	Cardinal Health Inc	CDIC	2016-10-31	2016-10-31	2016-11-14
T0818	818	13405	Carlyle Group LP	CGCG	2017-05-03	2017-05-03	2017-05-17
T0819	819	13405	Carlyle Group LP	CGCG	2017-02-08	2017-02-08	2017-02-22
T0820	820	13405	Carlyle Group LP	CGCG	2016-02-10	2016-02-10	2016-02-24
T0821	821	13405	Carlyle Group LP	CGCG	2015-02-11	2015-02-11	2015-02-25
T0822	822	13405	Carlyle Group LP	CGCG	2016-10-26	2016-10-26	2016-11-09
T0823	823	13405	Carlyle Group LP	CGCG	2016-04-27	2016-04-27	2016-05-11
T0824	824	13405	Carlyle Group LP	CGCG	2016-07-27	2016-07-27	2016-08-10
T0825	825	13405	Carlyle Group LP	CGCG	2015-10-28	2015-10-28	2015-11-11
T0826	826	13405	Carlyle Group LP	CGCG	2015-07-29	2015-07-29	2015-08-12
T0827	827	13405	Carlyle Group LP	CGCG	2017-10-31	2017-10-31	2017-11-14
T0828	828	89508	Carmax Inc	KMX	2018-12-21	2018-12-21	2019-01-04
T0832	832	89876	Carter's Inc	CATI	2017-02-23	2017-02-23	2017-03-09
T0833	833	89876	Carter's Inc	CATI	2017-10-26	2017-10-26	2017-11-09
T0839	839	14763	Catalent Inc	CTLT	2017-02-06	2017-02-06	2017-02-20
T0843	843	18542	Caterpillar Inc	CAT	2015-01-27	2015-01-27	2015-02-10
T0844	844	92034	Cavium Inc	CAVM	2017-02-01	2017-02-01	2017-02-15
T0845	845	92034	Cavium Inc	CAVM	2016-11-01	2016-11-01	2016-11-15
T0846	846	92034	Cavium Inc	CAVM	2017-11-01	2017-11-01	2017-11-15
T0847	847	92034	Cavium Inc	CAVM	2017-08-02	2017-08-02	2017-08-16
T0848	848	92034	Cavium Inc	CAVM	2016-07-26	2016-07-26	2016-08-09
T0849	849	92034	Cavium Inc	CAVM	2016-04-27	2016-04-27	2016-05-11
T0850	850	92034	Cavium Inc	CAVM	2015-01-28	2015-01-28	2015-02-11
T0851	851	92034	Cavium Inc	CAVM	2015-10-28	2015-10-28	2015-11-11
T0852	852	92034	Cavium Inc	CAVM	2015-07-29	2015-07-29	2015-08-12
T0853	853	90520	Celanese Corp	CEPU	2017-02-01	2017-02-01	2017-02-15
T0857	857	90520	Celanese Corp	CEPU	2017-10-17	2017-10-17	2017-10-31
T0858	858	90520	Celanese Corp	CEPU	2017-04-18	2017-04-18	2017-05-02
T0859	859	90520	Celanese Corp	CEPU	2016-04-19	2016-04-19	2016-05-03
T0860	860	90520	Celanese Corp	CEPU	2018-10-19	2018-10-19	2018-11-02
T0861	861	90520	Celanese Corp	CEPU	2018-07-20	2018-07-20	2018-08-03
T0863	863	90520	Celanese Corp	CEPU	2016-01-22	2016-01-22	2016-02-05
T0865	865	90520	Celanese Corp	CEPU	2017-07-25	2017-07-25	2017-08-08
T0877	877	89269	Centene Corp	CNTE	2018-10-23	2018-10-23	2018-11-06
T0879	879	89269	Centene Corp	CNTE	2018-07-24	2018-07-24	2018-08-07
T0884	884	60599	CenturyLink Inc	CTL	2015-08-05	2015-08-05	2015-08-19
T0885	885	60599	CenturyLink Inc	CTL	2018-08-08	2018-08-08	2018-08-22
T0886	886	60599	CenturyLink Inc	CTL	2016-02-10	2016-02-10	2016-02-24
T0896	896	83639	Check Point Software Technologies Ltd	CHKP	2018-04-25	2018-04-25	2018-05-09
T0898	898	83639	Check Point Software Technologies Ltd	CHKP	2018-01-31	2018-01-31	2018-02-14
T0909	909	15398	Chemours Co	00Q6	2018-11-02	2018-11-02	2018-11-16
T0911	911	84723	Cheniere Energy Inc	CHEX	2016-11-03	2016-11-03	2016-11-17
T0912	912	84723	Cheniere Energy Inc	CHEX	2018-05-04	2018-05-04	2018-05-18
T0913	913	84723	Cheniere Energy Inc	CHEX	2017-08-08	2017-08-08	2017-08-22
T0914	914	84723	Cheniere Energy Inc	CHEX	2018-08-09	2018-08-09	2018-08-23
T0922	922	85390	Childrens Place Inc	PLCE	2016-03-15	2016-03-15	2016-03-29
T0923	923	85390	Childrens Place Inc	PLCE	2016-08-17	2016-08-17	2016-08-31
T0924	924	85390	Childrens Place Inc	PLCE	2016-05-17	2016-05-17	2016-05-31
T0925	925	85390	Childrens Place Inc	PLCE	2016-11-17	2016-11-17	2016-12-01
T0926	926	85390	Childrens Place Inc	PLCE	2017-05-18	2017-05-18	2017-06-01
T0927	927	85390	Childrens Place Inc	PLCE	2015-08-25	2015-08-25	2015-09-08
T0928	928	93306	China Lodging Group Ltd	HTHT	2017-05-11	2017-05-11	2017-05-25
T0929	929	93306	China Lodging Group Ltd	HTHT	2018-08-23	2018-08-23	2018-09-06
T0935	935	91068	Chipotle Mexican Grill Inc	CMG	2015-07-21	2015-07-21	2015-08-04
T0941	941	85517	Choice Hotels International Inc	CHH2	2016-08-02	2016-08-02	2016-08-16
T0944	944	85517	Choice Hotels International Inc	CHH2	2015-05-06	2015-05-06	2015-05-20
T0947	947	85517	Choice Hotels International Inc	CHH2	2016-10-27	2016-10-27	2016-11-10
